TermID, Term, Freq
28015, Rueschemeyer, 1
28016, Beijing, 1
28017, Solveig, 1
28018, planet, 1
28019, lys, 2
28020, curb, 2
28021, Largest, 1
28022, Commissioner, 1
28023, Goncourt, 1
28024, Andrews, 1
28025, Manon, 1
28026, Recherche, 1
28027, gendaire, 1
28028, deterrence, 1
28029, bankers, 1
28030, Roquefort, 1
28031, Comoros, 1
28032, moue, 1
28033, dessert, 1
28034, Gogh, 1
28035, Romanian, 4
28036, busied, 1
28037, Remarkable, 1
28038, warheads, 1
28039, Wikibook, 1
28040, Watteau, 1
28041, militaires, 1
28042, Faso, 1
28043, royalism, 1
28044, Bilan, 1
28045, inconveniences, 1
28046, Wallis, 1
28047, Massalia, 1
28048, Gayssot, 1
28049, personification, 1
28050, talent, 3
28051, Burkina, 1
28052, Noirs, 1
28053, Eiffel, 1
28054, Amboise, 1
28055, che, 4
28056, Drives, 1
28057, Hartnoll, 1
28058, Sects, 1
28059, Connection, 1
28060, Secte, 1
28061, F3, 1
28062, espagnole, 1
28063, Nadeau, 1
28064, Marseillaise, 2
28065, Franse, 1
28066, Savate, 1
28067, Cozarinsky, 1
28068, Nouvel, 1
28069, Thuilier, 1
28070, Authorities, 1
28071, souvent, 1
28072, sir, 2
28073, Avare, 1
28074, bine, 1
28075, 940, 2
28076, supranational, 1
28077, contraires, 1
28078, Negra, 1
28079, bridges, 3
28080, unseated, 1
28081, maghr, 1
28082, ls, 1
28083, Cassoulet, 1
28084, dam, 1
28085, LPG, 1
28086, Villeurbanne, 1
28087, airports, 1
28088, Gare, 1
28089, Auerstadt, 2
28090, anglicisation, 1
28091, filmmaking, 3
28092, Chine, 1
28093, franc, 1
28094, frank, 2
28095, Dilorenzo, 1
28096, Outlook, 1
28097, Directorate, 2
28098, turbans, 1
28099, recipes, 1
28100, ND, 1
28101, Symbol, 2
28102, Kiribati, 1
28103, sporadically, 2
28104, Cannes, 2
28105, fabulist, 1
28106, landholdings, 1
28107, embody, 1
28108, doctorate, 2
28109, Pas, 1
28110, Chrisafis, 1
28111, immigr, 1
28112, disturbing, 1
28113, Vandals, 1
28114, mie, 1
28115, 322, 4
28116, 327, 2
28117, 324, 2
28118, Scientology, 1
28119, renseignement, 1
28120, gather, 1
28121, mi2, 1
28122, 59830199, 1
28123, sparks, 2
28124, Homer, 1
28125, thrived, 1
28126, pave, 1
28127, tahitiRipoarischRom, 1
28128, Gallic, 1
28129, excesses, 2
28130, existe, 1
28131, Vanuatu, 1
28132, precedents, 1
28133, Couture, 1
28134, diversit, 1
28135, poilus, 1
28136, Concerto, 1
28137, emitted, 1
28138, Ave, 1
28139, emitter, 1
28140, Azur, 1
28141, transplantation, 1
28142, naturels, 1
28143, Devauchelle, 1
28144, Etat, 1
28145, statues, 2
28146, basins, 1
28147, vend, 1
28148, Berlioz, 1
28149, tremendous, 2
28150, Hollande, 2
28151, Thailand, 2
28152, Corot, 1
28153, finishes, 1
28154, 464, 1
28155, poque, 2
28156, glise, 1
28157, welcoming, 1
28158, truisez, 1
28159, uis, 1
28160, permeate, 1
28161, Frankrijk, 1
28162, cereals, 1
28163, Derrida, 1
28164, Civilian, 4
28165, landmarks, 1
28166, defiant, 1
28167, Dhekelia, 1
28168, discredited, 2
28169, croissants, 1
28170, Landmarks, 2
28171, 0821, 1
28172, 027, 1
28173, Faur, 1
28174, Montaigne, 1
28175, Murders, 1
28176, urbanisation, 1
28177, affections, 1
28178, Benfield, 1
28179, Oceanic, 1
28180, Duplex, 1
28181, Delacroix, 1
28182, novelist, 2
28183, OpenStreetMap, 1
28184, rockets, 1
28185, rale, 1
28186, Futures, 1
28187, internationales, 1
28188, serviceable, 2
28189, Kingman, 1
28190, Babluani, 1
28191, dataset, 1
28192, chronic, 1
28193, Vichy, 4
28194, collectivities, 1
28195, rococo, 1
28196, Des, 1
28197, Crusader, 2
28198, Compare, 1
28199, Uninhabited, 1
28200, Walt, 2
28201, investigative, 2
28202, goire, 2
28203, Gauguin, 1
28204, minutes, 5
28205, Chlo, 1
28206, circus, 1
28207, Shuttle, 1
28208, iade, 1
28209, Joconde, 1
28210, guidant, 1
28211, Insee, 1
28212, Acs, 1
28213, ecological, 1
28214, seismic, 1
28215, Pieds, 1
28216, ZamboangaChi, 2
28217, dissuading, 1
28218, burdening, 1
28219, enjeux, 1
28220, veut, 1
28221, Turquie, 1
28222, hate, 4
28223, Somaliland, 2
28224, crises, 1
28225, G8, 1
28226, 346, 3
28227, 347, 2
28228, 342, 4
28229, EuropeMember, 1
28230, 349, 2
28231, Citro, 1
28232, Restaurants, 1
28233, Malian, 1
28234, Etats, 1
28235, bicycle, 2
28236, Rapport, 1
28237, Forecasts, 1
28238, supplier, 1
28239, Marche, 1
28240, dubitatifs, 1
28241, licences, 1
28242, Rousseli, 1
28243, voice, 2
28244, forum, 1
28245, overtaking, 1
28246, huile, 1
28247, pendant, 1
28248, countriesHidden, 1
28249, outre, 1
28250, Minority, 1
28251, Gauls, 1
28252, Royaume, 1
28253, mois, 1
28254, Entreprises, 1
28255, Parisian, 1
28256, mq, 1
28257, mondial, 1
28258, Lori, 1
28259, topographical, 1
28260, Poverty, 2
28261, Eritrea, 1
28262, Hinnant, 1
28263, Varennes, 2
28264, 402, 4
28265, 408, 2
28266, linksAccuracy, 1
28267, Noah, 1
28268, Armenia2, 1
28269, Carnac, 1
28270, Gini, 1
28271, overcame, 1
28272, nith, 1
28273, Vie, 1
28274, Photo, 2
28275, Embassy, 1
28276, Antarctic, 1
28277, rang, 1
28278, rann, 1
28279, AFFOI, 1
28280, ballistic, 1
28281, KongoKrey, 1
28282, Buffon, 1
28283, Unis, 1
28284, Affects, 1
28285, shelf, 1
28286, Indicators, 1
28287, excelling, 1
28288, curit, 1
28289, Whatsonwhen, 1
28290, amphitheatre, 1
28291, Lacroix, 1
28292, pagesWikipedia, 3
28293, coeur, 1
28294, solutions, 2
28295, Simultaneously, 1
28296, Big, 2
28297, novelists, 1
28298, REGION, 1
28299, Gfk, 1
28300, DOMs, 1
28301, nui, 1
28302, combustion, 1
28303, mus, 1
28304, CRDP, 1
28305, 369, 3
28306, discovery, 2
28307, Glorieuses, 1
28308, 4018145, 1
28309, EEZs, 1
28310, Bergson, 1
28311, submarine, 1
28312, Sabeg, 1
28313, decolonisation, 1
28314, TV5, 1
28315, Nationale, 2
28316, laicit, 1
28317, Caicos, 1
28318, Barbados, 1
28319, Fencing, 1
28320, Libraries, 2
28321, brutal, 4
28322, comparaisons, 1
28323, Indicative, 1
28324, satellite, 3
28325, francophone, 1
28326, neoclassicism, 1
28327, romanesque, 1
28328, massifs, 1
28329, gende, 1
28330, 5A, 1
28331, Ravel, 1
28332, UIS, 1
28333, Classicfm, 1
28334, Rouen, 1
28335, arbitrary, 2
28336, evolutions, 1
28337, meters, 1
28338, Gaullist, 1
28339, 05633, 1
28340, Gaston, 2
28341, collectivity, 1
28342, Sinclar, 1
28343, Viaduct, 1
28344, Grasse, 1
28345, tropolitaine, 1
28346, AmbaFrance, 1
28347, Ligurian, 1
28348, virgin, 1
28349, Amer, 1
28350, UEFA, 1
28351, territoriesG7, 1
28352, Buonomo, 1
28353, southernmost, 1
28354, trim, 1
28355, shines, 1
28356, Copenhague, 1
28357, nc, 1
28358, Blaise, 1
28359, nu, 1
28360, uniformly, 2
28361, ESA, 1
28362, vigorously, 1
28363, Kohl, 1
28364, Dumas, 2
28365, Sunderland, 1
28366, unchallenged, 2
28367, megalithic, 1
28368, Skocpol, 1
28369, retour, 1
28370, 1942, 7
28371, promoting, 3
28372, Saharan, 1
28373, Cid, 1
28374, gociait, 1
28375, Cin, 1
28376, Ferry, 1
28377, cool, 1
28378, sedimentary, 1
28379, Becquerel, 1
28380, Rep, 1
28381, Ren, 2
28382, 525, 1
28383, Qui, 1
28384, sultats, 1
28385, healthy, 3
28386, exams, 1
28387, penses, 1
28388, subcategory, 1
28389, gulier, 1
28390, Schrott, 1
28391, yourself, 2
28392, pratique, 1
28393, Britannicus, 1
28394, ELLE, 1
28395, Calling, 2
28396, Expression, 1
28397, libri, 1
28398, judo, 1
28399, marginalized, 1
28400, Antilles, 1
28401, Clipperton, 1
28402, Gentilhomme, 1
28403, Nakedtranslations, 1
28404, moins, 1
28405, 7391, 1
28406, Mis, 1
28407, Haneke, 1
28408, spaceport, 1
28409, 992, 1
28410, Chanel, 1
28411, levy, 1
28412, Horizons, 1
28413, franchement, 1
28414, rique, 1
28415, Powers, 4
28416, Nursery, 1
28417, privil, 1
28418, Merovingians, 2
28419, soberan, 1
28420, nigsbourg, 1
28421, Gaspar, 1
28422, uvre, 1
28423, Received, 1
28424, Roma, 3
28425, imprescriptible, 1
28426, afrique, 1
28427, Airbus, 1
28428, tumultuous, 1
28429, Reims, 3
28430, Wheat, 1
28431, OJD, 1
28432, obscurantism, 1
28433, RFL, 1
28434, Fairburn, 1
28435, Crozier, 1
28436, trillion, 1
28437, SEM, 1
28438, Premi, 1
28439, cope, 1
28440, hui, 1
28441, tendard, 1
28442, holder, 1
28443, lowski, 1
28444, mintisme, 1
28445, anc, 2
28446, prostitution, 1
28447, Attraction, 2
28448, 035, 1
28449, Naturalism, 1
28450, icon, 2
28451, Carpentier, 1
28452, Humans, 1
28453, photius, 1
28454, perpetrated, 1
28455, h2g2, 1
28456, nadir, 1
28457, crime, 2
28458, Mimi, 1
28459, centrally, 1
28460, Punk, 1
28461, dyb, 1
28462, Buchenwald, 2
28463, workman, 1
28464, Dhekelia2, 1
28465, Mirage, 1
28466, BanjarB, 1
28467, maintiennent, 1
28468, managing, 1
28469, multiplied, 1
28470, rumours, 2
28471, timents, 1
28472, originates, 1
28473, Millau, 1
28474, Iseult, 1
28475, Earthscan, 1
28476, leftists, 2
28477, Investment, 1
28478, Michelin, 1
28479, pot, 1
28480, pop, 1
28481, Courmont, 1
28482, Beauty, 3
28483, Modest, 1
28484, Tarassuk, 1
28485, 508, 1
28486, awski, 1
28487, Madame, 2
28488, Wahlgren, 1
28489, geste, 1
28490, Gainsbourg, 1
28491, parfois, 1
28492, telephone, 1
28493, couples, 2
28494, Politicians, 1
28495, participant, 2
28496, Frenchmen, 2
28497, Plazas, 1
28498, Banks, 1
28499, perennial, 1
28500, rance, 1
28501, Iosseliani, 1
28502, Ionian, 2
28503, LVMH, 1
28504, widest, 1
28505, Intersex, 2
28506, favouring, 1
28507, Dalida, 1
28508, Afrique, 1
28509, Mans, 2
28510, aises, 1
28511, Mano, 1
28512, Daphnis, 1
28513, Consul, 3
28514, Terror, 3
28515, Arme, 1
28516, peuple, 1
28517, porter, 1
28518, Daft, 1
28519, beaches, 1
28520, Croix, 1
28521, Barbarian, 1
28522, bourguignon, 1
28523, feudal, 3
28524, pollueuse, 1
28525, culturel, 1
28526, Proclaimed, 1
28527, 752, 1
28528, 754, 1
28529, Tapenade, 1
28530, soprano, 1
28531, Veen, 1
28532, rouse, 1
28533, Intstudy, 1
28534, Zinedine, 1
28535, summits, 1
28536, internationale, 1
28537, grasp, 2
28538, troisi, 1
28539, Olympique, 1
28540, SudOuest, 1
28541, Ossetia2, 1
28542, Urbanisme, 1
28543, Cleaves, 1
28544, telet, 1
28545, bilateral, 1
28546, duos, 1
28547, dairy, 1
28548, Cathedrale, 1
28549, lites, 1
28550, sont, 1
28551, rebounds, 1
28552, programme, 4
28553, cheeses, 1
28554, eminent, 1
28555, importer, 1
28556, CEOs, 1
28557, sup, 1
28558, 05523, 1
28559, Usforeignpolicy, 1
28560, Cloude, 1
28561, goalscorer, 1
28562, Lafrance, 1
28563, Pitcairn, 1
28564, Mistral, 1
28565, 2000s, 1
28566, 1902, 3
28567, Camus, 1
28568, 2000N, 1
28569, Overall, 2
28570, Marianne, 2
28571, Understandfrance, 1
28572, protects, 1
28573, imitation, 1
28574, Nord, 3
28575, Improve, 1
28576, Desire, 1
28577, Coubertin, 1
28578, volution, 1
28579, Rennes, 1
28580, Encha, 1
28581, prefers, 2
28582, Player, 1
28583, agnostics, 1
28584, UCAV, 1
28585, Lorrain, 1
28586, islam, 1
28587, PPP, 1
28588, hunter, 1
28589, Facility, 1
28590, Petah, 1
28591, Parachute, 1
28592, corporatising, 1
28593, sellings, 1
28594, Deane, 1
28595, EnerPub, 1
28596, Opinion, 1
28597, Hargreaves, 1
28598, tributaries, 1
28599, quatres, 1
28600, Blanc, 2
28601, Fatalist, 1
28602, fees, 2
28603, republicanism, 1
28604, financed, 3
28605, Fayette, 1
28606, Ohana, 1
28607, Invented, 2
28608, mobiles, 1
28609, Dijon, 1
28610, ambafrance, 1
28611, TLD, 1
28612, windier, 1
28613, vian, 1
28614, dans, 1
28615, Num, 1
28616, risks, 2
28617, Giampiero, 1
28618, quentation, 1
28619, exportateurs, 1
28620, Cagiano, 1
28621, Cayman, 1
28622, Seine, 2
28623, imitations, 1
28624, originaires, 1
28625, UCB, 1
28626, populous, 1
28627, oubli, 1
28628, 2007_9392, 1
28629, Primaticcio, 1
28630, 773, 2
28631, Garnier, 1
28632, equatorial, 1
28633, coincides, 1
28634, lying, 1
28635, stones, 1
28636, originum, 1
28637, JM, 1
28638, melody, 1
28639, Beauce, 1
28640, derri, 1
28641, Kandinsky, 1
28642, Liberia, 1
28643, Olympia, 4
28644, Olympic, 2
28645, Renart, 1
28646, Storming, 2
28647, sustainable, 1
28648, Whitehead, 1
28649, learns, 1
28650, Tundra, 1
28651, cancelling, 1
28652, AND, 1
28653, unincorporated, 2
28654, Priscilla, 1
28655, pf, 1
28656, dur, 1
28657, Elite, 3
28658, culturelles, 1
28659, Massenet, 1
28660, orchestral, 2
28661, Boots, 1
28662, culturels, 1
28663, unitary, 1
28664, rik, 1
28665, shirt, 1
28666, 897, 1
28667, Taux, 1
28668, Com, 1
28669, enqu, 1
28670, Millet, 1
28671, Limit, 1
28672, Alpes, 1
28673, sportives, 1
28674, Permanent, 2
28675, humaine, 1
28676, Musketeers, 1
28677, Triomphe, 3
28678, 675, 1
28679, 676, 2
28680, advocate, 1
28681, Aid, 3
28682, necropolis, 1
28683, seller, 1
28684, Tetun, 1
28685, Christianissimus, 1
28686, contrasting, 1
28687, Futuna, 1
28688, Russie, 1
28689, NYSE, 1
28690, rangs, 1
28691, Gypsies, 4
28692, complementing, 1
28693, Approximately, 1
28694, IsiZulu, 1
28695, arrondissements, 1
28696, Canivet, 1
28697, Animals, 1
28698, Gautier, 1
28699, Gargantua, 1
28700, groupings, 1
28701, fries, 1
28702, Sur, 1
28703, Puss, 1
28704, territoriesWestern, 1
28705, 42257, 1
28706, ferment, 1
28707, prononce, 1
28708, Marrus, 2
28709, gifrance, 1
28710, Bureau, 3
28711, 016, 1
28712, winds, 1
28713, Celebrates, 2
28714, A400M, 1
28715, Camembert, 1
28716, Maupassant, 1
28717, 719, 1
28718, Capitole, 1
28719, 711, 2
28720, Richburg, 1
28721, cinq, 2
28722, 5300, 1
28723, Discrimination, 2
28724, Gustave, 2
28725, Conflits, 1
28726, Sections, 1
28727, revitalised, 1
28728, Romanians, 1
28729, IGN, 1
28730, grandes, 1
28731, territoire, 1
28732, Delegfrance, 1
28733, Chiffres, 1
28734, scales, 1
28735, apr, 1
28736, Exploring, 1
28737, fee, 1
28738, Frankreich, 1
28739, feu, 1
28740, constitutionally, 2
28741, croyance, 1
28742, Rameau, 1
28743, Festivals, 2
28744, giants, 1
28745, Telesurgery, 1
28746, inaugural, 2
28747, Garabit, 1
28748, outlier, 1
28749, masks, 2
28750, 1886, 3
28751, ordre, 1
28752, Viollet, 1
28753, anonymously, 1
28754, holiday, 1
28755, Gabon, 1
28756, satellites, 1
28757, Prospects, 1
28758, standardisation, 1
28759, Cadastre, 1
28760, nuit, 1
28761, Thin, 1
28762, latitudes, 1
28763, nationsG8, 1
28764, Saar, 5
28765, 318, 2
28766, bonnes, 1
28767, bois, 1
28768, renovation, 3
28769, 650, 2
28770, Hussenet, 1
28771, 310, 2
28772, Maghreb, 1
28773, Fox, 1
28774, fauve, 1
28775, 314, 2
28776, flavours, 1
28777, Italians, 2
28778, delineated, 1
28779, divers, 2
28780, vegetation, 1
28781, petrol, 1
28782, Saveur, 1
28783, Sernin, 1
28784, Patois, 2
28785, lutte, 1
28786, syncretism, 1
28787, dent, 1
28788, chances, 1
28789, Shima, 1
28790, hotelclub, 1
28791, Measures, 1
28792, BDP, 1
28793, piano, 1
28794, chips, 1
28795, Misanthrope, 1
28796, qu, 1
28797, Chr, 2
28798, Malebranche, 1
28799, rivendicazione, 1
28800, 600m, 1
28801, Streetdirectory, 1
28802, Frelons, 1
28803, responses, 1
28804, Gbadamassi, 1
28805, variability, 1
28806, alphabetically, 3
28807, audiovisual, 1
28808, 44405, 1
28809, uncompleted, 1
28810, declining, 2
28811, appsso, 1
28812, enne, 1
28813, Kangaroo, 1
28814, Axis, 5
28815, narrower, 1
28816, 3166, 1
28817, Postwar, 1
28818, bbc, 2
28819, 732, 2
28820, 734, 1
28821, recherche, 1
28822, Credit, 1
28823, Kerguelen, 1
28824, Mansell, 1
28825, Melilla, 1
28826, Periods, 1
28827, Marescaux, 1
28828, Noir, 1
28829, rooster, 1
28830, Chinon, 1
28831, NEWS, 1
28832, Lalo, 1
28833, Parisien, 1
28834, conceived, 1
28835, Chic, 1
28836, lobby, 1
28837, warming, 1
28838, premiers, 1
28839, Wines, 1
28840, Lichfield, 1
28841, Platini, 1
28842, Aruba, 1
28843, biologist, 2
28844, Nafeesa, 1
28845, Lyotard, 1
28846, Enlargement, 1
28847, janvier, 1
28848, thermodynamics, 1
28849, collectivit, 1
28850, 2499, 1
28851, exceed, 2
28852, contentArticles, 2
28853, breakthroughs, 2
28854, glacial, 1
28855, poets, 1
28856, acronym, 1
28857, Alembert, 1
28858, transformations, 1
28859, rard, 2
28860, Marseilles, 1
28861, champ, 1
28862, Ivory, 1
28863, Bald, 1
28864, Balz, 1
28865, TeO, 1
28866, Chenonceau, 1
28867, Mireille, 1
28868, Otar, 1
28869, Otan, 1
28870, incredible, 2
28871, chocolat, 1
28872, Haut, 1
28873, Marin, 1
28874, lance, 1
28875, junk, 1
28876, nEUROn, 1
28877, risked, 2
28878, Bellay, 1
28879, infuriated, 2
28880, Gaulois, 1
28881, Spero, 1
28882, Saudi, 1
28883, modernizing, 1
28884, Ancona, 2
28885, graviate, 1
28886, Bergamo, 1
28887, 000022, 1
28888, 000023, 1
28889, 000025, 1
28890, 801991543, 1
28891, Hildburghausen, 2
28892, 1806States, 1
28893, 030684358, 1
28894, 18131813, 1
28895, Rudolstadt, 3
28896, Bernburg, 2
28897, Piombino, 1
28898, Beauharnais, 2
28899, Sigmaringen, 2
28900, Rhodania, 1
28901, Conf, 1
28902, Eisenach4, 2
28903, Eisenach3, 2
28904, cajoled, 1
28905, rsten, 1
28906, Rheinbundakte, 1
28907, Zentralverwaltungsrat, 1
28908, Germany1810s, 1
28909, Salm, 1
28910, Ebersdorf, 2
28911, Subalpinia, 1
28912, Greiz, 3
28913, Schmitt, 4
28914, Kyrburg, 1
28915, Statesmen, 1
28916, Pyrmont, 2
28917, monitor, 1
28918, Pressburg, 3
28919, Reuss, 4
28920, 2192, 1
28921, 3937, 1
28922, GermanyClient, 1
28923, Septinsular, 1
28924, 00575329, 1
28925, Wars1806, 1
28926, Cisrhenia, 1
28927, Batavia, 1
28928, n83050541, 1
28929, Sectionalism, 1
28930, Salm5, 2
28931, mediatized, 2
28932, identifiersUse, 1
28933, archiveis, 1
28934, Ostgebiete, 1
28935, reunification, 2
28936, ultimatum, 2
28937, Schleiz, 3
28938, Crema, 1
28939, Sondershausen, 3
28940, Eastward, 1
28941, Strelitz, 5
28942, Protector, 2
28943, Confederated, 1
28944, Pontecorvo, 1
28945, Transpadania, 1
28946, Rhine1800s, 1
28947, 2033949, 1
28948, parametersCoordinates, 1
28949, Tiberinia, 1
28950, Parthenopea, 1
28951, Carrara, 2
28952, Rheinbund, 1
28953, Arenburg, 1
28954, Cisalpinia, 1
28955, Rhinelande, 1
28956, 000014, 1
28957, Reunified, 2
28958, Hansa, 2
28959, parentheses, 2
28960, Closer, 1
28961, Kleinstaaten, 1
28962, 968, 1
28963, Horstmar, 1
28964, conf, 1
28965, Principalities, 2
28966, aisG, 2
28967, Helvetia, 1
28968, Aschaffenburg2, 2
28969, 000000001808, 1
28970, 000000001807, 1
28971, 000000001806, 1
28972, MagyarBahasa, 1
28973, Reichsfreiherr, 1
28974, Connacht, 1
28975, coordination, 2
28976, 000015, 1
28977, 000011, 1
28978, Regensburg2, 2
28979, 000012, 1
28980, 000018, 1
28981, Saalfeld, 3
28982, Confederation_of_the_Rhine, 1
28983, Reifferscheid, 1
28984, 156590657, 1
28985, Lemania, 1
28986, Look, 2
28987, EuropeConfederation, 1
28988, redrew, 1
28989, Etruria, 2
28990, LatinaLietuvi, 1
28991, Benevento, 1
28992, Weimar3, 2
28993, embargo, 2
28994, Frankfurt1, 2
28995, reinstated, 1
28996, Massa, 1
28997, Cispadania, 1
28998, statuses, 1
28999, cb122051008, 1
29000, Rhin, 1
29001, Leyen, 2
29002, Rauracia, 1
29003, landgraviate, 1
29004, Lobenstein, 2
29005, Bouillon, 1
29006, Usingen, 1
29007, 1807, 2
29008, Amortization, 1
29009, admortire, 1
29010, amortir, 1
29011, Amortisation, 1
29012, Vulgar, 1
29013, periodic, 1
29014, DebtTax, 1
29015, BusinessDictionary, 1
29016, incremental, 1
29017, tinaDanskEesti, 1
29018, lump, 1
29019, alienate, 2
29020, zoning, 1
29021, inaTagalog, 1
29022, intangible, 1
29023, Rivest, 1
29024, amortisen, 1
29025, lawDepreciationHidden, 1
29026, rezones, 1
29027, rezoned, 1
29028, conforming, 1
29029, mortmain, 1
29030, amortize, 1
29031, alteration, 1
29032, mortgage, 1
29033, amortized, 1
29034, Leiserson, 1
29035, depreciation, 1
29036, amortization, 1
29037, Cormen, 1
29038, Applications, 1
29039, allocates, 1
29040, increases, 2
29041, amortizing, 1
29042, Merriam, 1
29043, 800077023, 1
29044, amorteser, 1
29045, ad, 2
29046, Ostheim, 2
29047, Volkert, 2
29048, relics, 1
29049, Lauenburg, 2
29050, Ludwigs, 3
29051, Heiner, 1
29052, hlkreis, 2
29053, then3, 1
29054, Wrede, 1
29055, Regenkreis, 1
29056, Schwaben, 2
29057, successively, 1
29058, unspectacular, 1
29059, rm, 4
29060, Junior, 1
29061, Obermain, 1
29062, Nigel, 2
29063, fairytale, 1
29064, solidified, 2
29065, autopsy, 2
29066, motivators, 1
29067, Goldmark, 1
29068, reorganize, 1
29069, Naabkreis, 1
29070, uneasiness, 1
29071, Abgeordneten, 1
29072, 2013Former, 2
29073, 804944299, 1
29074, Wittelsbachs, 1
29075, Uettingen, 1
29076, caved, 1
29077, Limburg4, 1
29078, Heydenreuter, 2
29079, weary, 1
29080, Accused, 1
29081, remembering, 1
29082, separatism, 1
29083, Liberals, 1
29084, eighteen, 3
29085, Regierungsbezirke, 2
29086, incapable, 2
29087, photochrom, 1
29088, GermanyStates, 1
29089, hung, 1
29090, 057, 3
29091, Fest, 3
29092, Oberfranken, 2
29093, steadily, 2
29094, nigshymne, 1
29095, flying, 3
29096, Regency, 1
29097, Attempts, 2
29098, Trias, 1
29099, funerals, 1
29100, Sigmaringen7, 1
29101, 09669, 2
29102, Oberdonaukreis, 2
29103, Gotha5, 1
29104, Heyl, 2
29105, Merged, 1
29106, Luitpold, 2
29107, Emma, 2
29108, snubbed, 1
29109, Europe1918, 1
29110, Hechingen7, 1
29111, lessened, 1
29112, Saalfeld6, 1
29113, Pfordten, 1
29114, Reichsr, 1
29115, ConfederationStates, 1
29116, Eisack, 1
29117, Neuschwanstein, 1
29118, Hauptstaat, 1
29119, 1839, 4
29120, naturalization, 1
29121, furthermore, 1
29122, Kreise, 2
29123, Hildburghausen6, 1
29124, disguised, 1
29125, blind, 1
29126, 5667, 1
29127, Kingdom_of_Bavaria, 1
29128, Salzachkreis, 1
29129, Montgelas, 1
29130, Funeral, 1
29131, overcoming, 1
29132, Rheinkreis, 1
29133, Untermainkreis, 1
29134, 1805States, 1
29135, Gersfeld, 1
29136, 18061806, 1
29137, Etsch, 2
29138, psychiatrist, 1
29139, spark, 2
29140, Bezirk, 1
29141, dispatch, 2
29142, Regierungsbezirk, 1
29143, Niederbayern, 2
29144, Isarkreis, 1
29145, bayerischen, 2
29146, Patriotic, 5
29147, Bavaria1918, 1
29148, humiliated, 1
29149, wartime, 3
29150, Anif, 1
29151, Serb, 1
29152, mourned, 1
29153, Gerichte, 2
29154, Untermain, 1
29155, Prinzregentenjahre, 1
29156, Mitteleuropa, 1
29157, faltered, 1
29158, passiveness, 1
29159, nigreich, 1
29160, Rhine1806, 1
29161, Electorates, 1
29162, reluctance, 1
29163, disorganized, 1
29164, Landkreis, 1
29165, Unterdonau, 1
29166, enforcing, 2
29167, Kammer, 1
29168, instigation, 1
29169, Haan, 1
29170, Mainkreis, 2
29171, stalemated, 1
29172, Ultramontanes, 1
29173, inhibitions, 1
29174, Lemberg, 1
29175, 865, 1
29176, uniforms, 4
29177, Homburg, 2
29178, Hambacher, 1
29179, departements, 1
29180, Unterfranken, 2
29181, uMagyarBahasa, 1
29182, Majority, 2
29183, Dandl, 1
29184, Etschkreis, 1
29185, Zittel, 2
29186, Eisenach, 2
29187, insane, 1
29188, Steinburg, 1
29189, relying, 2
29190, allegiance, 4
29191, birthright, 1
29192, Bismarck, 6
29193, Eisackkreis, 1
29194, Hohenlinden, 2
29195, Altm, 2
29196, Justizpalast, 1
29197, Nebenstaat, 1
29198, Eisner, 1
29199, Mittelafrika, 1
29200, exclave, 2
29201, terminology, 1
29202, delegation, 1
29203, kingdomsStates, 1
29204, Beisetzung, 1
29205, Gulden, 2
29206, forbidding, 2
29207, Municipalities, 2
29208, Dessau2, 1
29209, worsened, 2
29210, Unterdonaukreis, 1
29211, Wagnerian, 1
29212, 1918Kingdom, 1
29213, Oberdonau, 3
29214, Orb, 1
29215, Hertling, 1
29216, stabilized, 2
29217, Illerkreis, 1
29218, reestablish, 1
29219, Gemeinden, 2
29220, solidarity, 3
29221, Prinzregentenzeit, 1
29222, Obermainkreis, 2
29223, nostalgic, 1
29224, Bernburg2, 1
29225, Deutsches, 5
29226, Representatives, 2
29227, Moreau, 2
29228, sentiment, 3
29229, drowning, 2
29230, determining, 1
29231, Reservatrechte, 1
29232, Kreis, 1
29233, nynorskPolskiPortugu, 1
29234, Prussia1, 1
29235, safeguarded, 1
29236, Scherl, 2
29237, Bayerische, 4
29238, 565, 2
29239, Salzach, 1
29240, Piendl, 2
29241, Austria1, 1
29242, debacles, 1
29243, Humiliation, 1
29244, humiliation, 2
29245, liberalization, 1
29246, nominees, 1
29247, 1890s, 1
29248, Kulturkampf, 1
29249, Pegnitzkreis, 2
29250, Lechkreis, 1
29251, passing, 1
29252, adjusted, 1
29253, walk, 1
29254, Mages, 2
29255, Altenburg5, 1
29256, Altenburg6, 1
29257, scarcely, 1
29258, Forschung, 2
29259, reduplicated, 1
29260, amendment, 2
29261, niggr, 1
29262, Faulhaber, 1
29263, 85045, 1
29264, swear, 2
29265, Papiermark, 1
29266, jubilation, 1
29267, Reichard, 1
29268, mysteriously, 1
29269, transfigured, 1
29270, Punctation, 2
29271, horsecar, 1
29272, Liverpool, 2
29273, Stationen, 1
29274, Rebenstein, 1
29275, Steam, 1
29276, Gt, 1
29277, wreck, 2
29278, Reichsparteitag, 5
29279, hundredweight, 1
29280, Scharrer, 2
29281, Serial, 1
29282, suitable, 2
29283, Riedinger, 1
29284, Juni, 2
29285, Eisenbahnen, 2
29286, accessories, 1
29287, kgl, 1
29288, brake, 1
29289, dolphin, 1
29290, Eagle, 3
29291, LE, 1
29292, enquiry, 1
29293, Coventgarden, 1
29294, costed, 1
29295, firebox, 1
